Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A,G-PK/90,G+A-PK,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,League Name,League ID,Season
Mattéo Tramoni,fr FRA,MF,Ajaccio,20,2000,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,24,0.7,,,1,24,0,0.00,0,0,0,0.00,+0.24,0,0,1,0,2,0,0,,,0,Ligue-2,60,2020-2021
Brahim Traoré,fr FRA,"DF,MF",Caen,16,2004,7,5,491,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4,0,0.0,0.73,0.00,0.00,,,70,14.4,79,,2,48,0,0.71,4,9,-5,-0.92,-0.61,0,7,3,0,1,7,4,,,0,Ligue-2,60,2020-2021
Gaoussou Traoré,fr FRA,MF,Amiens,20,1999,7,2,313,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,1.15,0.29,0.00,0.00,,45,9.2,85,,5,29,7,1.71,5,4,+1,+0.29,+0.49,0,4,3,0,1,7,5,,,0,Ligue-2,60,2020-2021
Vinni Triboulet,fr FRA,FW,Nancy,21,1999,33,14,1528,17.0,4,5,4,0,0,1,0,0.24,0.29,0.53,0.24,0.53,29,13,44.8,1.71,0.77,0.14,0.31,,46,44.7,82,,19,20,0,1.24,25,22,+3,+0.18,+0.32,0,39,25,12,15,4,14,,,0,Ligue-2,60,2020-2021
Driss Trichard,fr FRA,"DF,MF",Clermont Foot,25,1995,13,7,590,6.6,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,3,0,0.0,0.46,0.00,0.00,,,45,17.3,79,,6,6,9,2.23,11,5,+6,+0.92,-0.04,0,15,10,0,16,12,11,,,0,Ligue-2,60,2020-2021
Jérémy Vachoux,fr FRA,GK,Dunkerque,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,90,2.6,90,,0,,35,0.00,0,1,-1,-1.00,-0.68,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Pierrick Valdivia,fr FRA,MF,Guingamp,32,1988,3,3,185,2.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2,1,50.0,0.97,0.49,0.00,0.00,,62,5.4,62,,0,,6,0.67,3,3,0,0.00,+0.06,0,5,5,0,0,2,1,,,0,Ligue-2,60,2020-2021
Baptiste Valette,fr FRA,GK,Nancy,27,1992,27,26,2388,26.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,88,69.8,89,,1,77,6,1.33,40,39,+1,+0.04,+0.12,0,2,2,0,2,0,0,,,0,Ligue-2,60,2020-2021
Lenny Vallier,fr FRA,"DF,MF",Niort,21,1999,23,15,1379,15.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,6,3,50.0,0.39,0.20,0.00,0.00,,60,41.4,77,,8,27,7,1.04,14,31,-17,-1.11,-0.79,0,28,19,1,36,25,41,,,0,Ligue-2,60,2020-2021
Éric Vandenabeele,fr FRA,DF,Valenciennes,28,1991,21,20,1485,16.5,2,0,2,0,0,2,1,0.12,0.00,0.12,0.12,0.12,7,3,42.9,0.42,0.18,0.29,0.67,,71,44.6,73,,1,24,2,1.10,22,32,-10,-0.61,-0.65,0,12,13,0,2,24,14,,,0,Ligue-2,60,2020-2021
Hugo Vandermersch,fr FRA,DF,Caen,21,1999,31,25,2226,24.7,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,12,6,50.0,0.49,0.24,0.00,0.00,,72,65.1,86,,6,14,0,1.03,23,35,-12,-0.49,-0.26,0,45,44,1,46,46,36,,,0,Ligue-2,60,2020-2021
Thomas Vannoye,fr FRA,DF,Dunkerque,22,1998,8,4,391,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.23,0.00,0.00,,,49,11.4,79,,4,19,14,1.38,5,8,-3,-0.69,-0.39,0,1,2,0,13,6,7,,,0,Ligue-2,60,2020-2021
Thibaut Vargas,fr FRA,DF,Châteauroux,20,2000,16,15,1333,14.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7,1,14.3,0.47,0.07,0.00,0.00,,83,39.0,86,,1,45,0,0.50,14,20,-6,-0.41,+0.46,0,7,12,0,68,19,9,,,0,Ligue-2,60,2020-2021
Thibault Vialla,fr FRA,"MF,FW",Dunkerque,24,1996,25,4,647,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,11,7,63.6,1.53,0.97,0.00,0.00,,26,18.9,61,,21,19,3,0.88,7,8,-1,-0.14,+0.25,0,7,7,3,34,7,10,,,0,Ligue-2,60,2020-2021
Malcolm Viltard,fr FRA,MF,Sochaux,17,2002,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,1,100.0,18.00,18.00,0.00,0.00,,5,0.1,,,1,5,0,3.00,0,0,0,0.00,-0.21,0,0,1,0,0,0,0,,,0,Ligue-2,60,2020-2021
Alan Virginius,fr FRA,"MF,FW",Sochaux,17,2003,15,4,519,5.8,3,2,3,0,0,1,0,0.52,0.35,0.87,0.52,0.87,8,4,50.0,1.39,0.69,0.38,0.75,,35,15.2,60,,11,25,2,1.20,12,8,+4,+0.69,+0.57,0,5,5,2,11,5,4,,,0,Ligue-2,60,2020-2021
Rémy Vita,fr FRA,DF,Troyes,19,2001,5,3,279,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4,1,25.0,1.29,0.32,0.00,0.00,,56,8.2,87,,2,9,1,2.00,4,2,+2,+0.65,+0.01,0,5,6,0,7,3,6,,,0,Ligue-2,60,2020-2021
Molla Wagué,ml MLI,DF,Amiens,29,1991,24,24,2054,22.8,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,13,1,7.7,0.57,0.04,0.08,1.00,,86,60.1,86,,0,,0,1.17,19,23,-4,-0.18,-0.04,0,21,16,0,1,48,19,,,0,Ligue-2,60,2020-2021
Abdelwahed Wahib,ma MAR,DF,Le Havre,20,2000,3,0,118,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1,0,0.0,0.76,0.00,0.00,,,39,3.5,,,3,39,11,1.00,1,2,-1,-0.76,-0.52,0,5,1,0,3,1,1,,,0,Ligue-2,60,2020-2021
Aristide Wam,cm CMR,MF,Le Havre,18,2002,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,10,0.3,,,1,10,0,3.00,0,1,-1,-9.00,-8.76,0,0,0,0,0,0,0,,,0,Ligue-2,60,2020-2021
Anthony Weber,fr FRA,DF,Caen,33,1987,25,23,2047,22.7,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,6,3,50.0,0.26,0.13,0.17,0.33,,82,59.9,86,,2,32,2,1.12,18,25,-7,-0.31,+0.22,1,16,13,0,1,47,17,,,0,Ligue-2,60,2020-2021
Gaëtan Weissbeck,fr FRA,MF,Sochaux,23,1997,36,36,3113,34.6,10,3,9,1,2,7,0,0.29,0.09,0.38,0.26,0.35,90,34,37.8,2.60,0.98,0.10,0.26,,86,91.0,86,,0,,0,1.31,40,35,+5,+0.14,-0.73,0,49,39,3,199,33,36,,,0,Ligue-2,60,2020-2021
Christopher Wooh,fr FRA,DF,Nancy,18,2001,13,7,671,7.5,2,0,2,0,0,2,0,0.27,0.00,0.27,0.27,0.27,6,2,33.3,0.80,0.27,0.33,1.00,,52,19.6,87,,6,10,1,1.69,9,11,-2,-0.27,-0.33,0,12,4,0,0,16,3,,,0,Ligue-2,60,2020-2021
Steeve Yago,bf BFA,"DF,MF",Caen,27,1992,24,20,1771,19.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,5,2,40.0,0.25,0.10,0.00,0.00,,74,51.8,83,,4,28,4,1.08,14,18,-4,-0.20,+0.40,1,23,36,0,19,29,39,,,0,Ligue-2,60,2020-2021
Sambou Yatabaré,ml MLI,MF,Amiens,31,1989,4,2,129,1.4,0,1,0,0,0,1,0,0.00,0.70,0.70,0.00,0.70,0,0,,0.00,0.00,,,,32,3.8,55,,2,10,0,1.25,2,1,+1,+0.70,+0.89,0,3,0,0,2,1,0,,,0,Ligue-2,60,2020-2021
Darlin Yongwa,cm CMR,DF,Niort,19,2000,27,25,2236,24.8,0,2,0,0,0,8,2,0.00,0.08,0.08,0.00,0.08,11,2,18.2,0.44,0.08,0.00,0.00,,83,67.1,86,,2,45,1,1.22,26,32,-6,-0.24,+1.24,1,37,55,1,69,40,34,,,0,Ligue-2,60,2020-2021
Mohamed Youssouf,km COM,DF,Ajaccio,32,1988,31,28,2528,28.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,2,0,0.0,0.07,0.00,0.00,,,82,73.9,88,,3,20,4,1.39,29,28,+1,+0.04,+1.04,0,37,38,4,79,82,34,,,0,Ligue-2,60,2020-2021
Bohui Zabou,fr FRA,"MF,FW",Chambly Oise,24,1996,21,10,868,9.6,0,2,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,15,4,26.7,1.56,0.41,0.00,0.00,,41,25.4,70,,11,15,1,1.19,16,21,-5,-0.52,+0.12,0,14,23,5,5,11,10,,,0,Ligue-2,60,2020-2021
Caleb Zady Sery,ci CIV,"MF,FW",Caen,20,1999,24,13,1153,12.8,1,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,14,6,42.9,1.09,0.47,0.07,0.17,,48,33.7,69,,11,23,4,0.71,14,22,-8,-0.62,-0.35,0,8,27,1,17,6,5,,,0,Ligue-2,60,2020-2021
Younn Zahary,km COM,DF,Pau FC,21,1998,13,7,756,8.4,1,0,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,2,2,100.0,0.24,0.24,0.50,0.50,,58,22.1,90,,6,21,8,0.62,4,15,-11,-1.31,-1.44,0,7,2,0,0,25,10,,,0,Ligue-2,60,2020-2021
Akim Zedadka,fr FRA,DF,Clermont Foot,25,1995,35,33,2858,31.8,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,17,2,11.8,0.54,0.06,0.06,0.50,,82,83.6,86,,2,18,0,1.86,49,21,+28,+0.88,-0.40,0,25,47,1,131,65,31,,,1,Ligue-2,60,2020-2021
Bongani Zungu,za RSA,MF,Amiens,27,1992,2,1,98,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,49,2.9,81,,1,17,0,0.50,0,1,-1,-0.92,-0.78,0,2,0,0,0,2,3,,,0,Ligue-2,60,2020-2021
